vault_id,id,title,description,filename,type,src_url,date
85,7529039,"Rose's Power","Arch Mage Rose suggested by Marshallmellon!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",rosespower.png,image_file,https://www.patreon.com/posts/roses-power-7529039,2016-12-21T17:15:00.000+00:00
86,7529045,"Strike a Pose!","Kathrin and Flora posing together, suggested by Samuelleumas!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",katnflorapose.png,image_file,https://www.patreon.com/posts/strike-pose-7529045,2016-12-22T17:15:00.000+00:00
87,7529052,"A Tiger and Her Human","Flora and Trace share a romantic moment, suggested by Themyth!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",romanticembrace.png,image_file,https://www.patreon.com/posts/tiger-and-her-7529052,2016-12-25T17:15:00.000+00:00
88,7529068,"Nibbly's Jibblies","Mrs Nibbly is transformed into a Keidran! (sort of) Suggested by Kam<strong>a</strong>ro12!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",nibblysjibbliesv2.png,image_file,https://www.patreon.com/posts/nibblys-jibblies-7529068,2016-12-23T17:15:00.000+00:00
89,7529082,"Madelyn Kaldwin","Madelyn dresses as Emily Kaldwin from Dishonored 2, suggested by Aeoronwah!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",madelynnkaldwin.png,image_file,https://www.patreon.com/posts/madelyn-kaldwin-7529082,2016-12-24T17:15:00.000+00:00
90,7585782,"Squirrel Matchmaker","Nibs provides incentive for Red-hair and Raine suggestioned by Aegiswolf, PlanetArchataerra, and NiWo21k!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>!</p>",matchmakersquirrel.png,image_file,https://www.patreon.com/posts/squirrel-7585782,2016-12-26T18:27:32.000+00:00
91,7594729,"Maeve's Tiger Doll","Maeve gets a new Flora-shaped doll, suggested by SomeotherTom and Themyth!<p><br></p><p>  ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",tigerdollformaeve.png,image_file,https://www.patreon.com/posts/maeves-tiger-7594729,2016-12-27T21:53:09.000+00:00
92,7601221,"Ghost of Christmas Ships","Clovis gets a visit from Laura, suggested by Foxpie!<p><br></p><p>  ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",ghostsofchristmasships.png,image_file,https://www.patreon.com/posts/ghost-of-ships-7601221,2016-12-28T18:02:15.000+00:00
93,7610775,"Snow Dragon","Maddie and the Dragoness Reni play in the snow, suggested by Glassan and Starship Hermit!<p><br></p><p>  ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",snowdragons.png,image_file,https://www.patreon.com/posts/snow-dragon-7610775,2016-12-29T20:14:28.000+00:00
94,7618409,"Natani's Reindeer","Inappropriate Santa shinanagins suggested by Amenon and Batwaz!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>!</p>",natanisreindeer.png,image_file,https://www.patreon.com/posts/natanis-reindeer-7618409,2016-12-30T17:45:03.000+00:00
95,7628288,"Cookie Caper","""It must have been ghosts!"" Maddie and Adelaide suggested by Aeronwah.<p><br></p><p>♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",bakingcookies.png,image_file,https://www.patreon.com/posts/cookie-caper-7628288,2016-12-31T18:58:27.000+00:00
96,7642823,"Jolly Saint Flora","She already had the belly for it! Suggested by CrimsonHelsing!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>!</p>",jollysaintflora.png,image_file,https://www.patreon.com/posts/jolly-saint-7642823,2017-01-02T05:21:23.000+00:00
97,7681837,"Nibbly's Jibblies","Art originally suggested by Kamaro12!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",nibblysjibbliesv2_color.png,image_file,https://www.patreon.com/posts/nibblys-jibblies-7681837,2017-01-05T23:56:54.000+00:00
98,7691727,"Kathrin Body Pillow","Art originally suggested by  UnsteyPhoenix!<p>Now we just need to find a pillow that has three sides.</p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",kathrinpillowcolor.png,image_file,https://www.patreon.com/posts/kathrin-body-7691727,2017-01-06T23:08:44.000+00:00
99,7700006,"Bedtime Story","Art originally suggested by Dadrobit!<p><br></p><p>In an alternate timeline, orphaned future-assassins Zen and Natani instead attempt to earn food using a old fishing boat. The inexperienced pups are swept out to sea, eventually landing on the shores of the Basitin Isles. Before the generals can throw them back to certain death, a younger King Adelaide decides to show them mercy - adopting the wolves, to most of the Basitin elite's horror.</p><p><br></p><p>[This little story - not from Dadrobit - was just my attempt to explaination how this situation could possibly come about.  ^^ ]</p><p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",storytimecolor.png,image_file,https://www.patreon.com/posts/bedtime-story-7700006,2017-01-07T21:44:25.000+00:00
100,7708114,"Maeve's Tiger Doll","Art originally suggested by SomeOtherTom and TheMyth!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>!  </p>",tigerdollformaeve.png,image_file,https://www.patreon.com/posts/maeves-tiger-7708114,2017-01-08T19:19:03.000+00:00
101,7719204,"Romantic Embrace"," Art originally suggested by TheMyth!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>!</p>",romanticembracecolor.png,image_file,https://www.patreon.com/posts/romantic-embrace-7719204,2017-01-09T21:03:49.000+00:00
102,7727469,"Morning Cuddle","Natani's an active sleeper, but keeps Keith close at hand. Suggested by Huskydog!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",morningcuddle.png,image_file,https://www.patreon.com/posts/morning-cuddle-7727469,2017-01-10T17:12:40.000+00:00
103,7739394,"Log Horizon Basitins"," The Basitin Trio dress as characters from Log Horizon, suggested by Aeoronwah!<p><br></p><p>♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",loghorizon.png,image_file,https://www.patreon.com/posts/log-horizon-7739394,2017-01-11T18:22:38.000+00:00
104,7760224,"Stripe Remover","Flora loses her stripes, suggested by CrimsonHelsing",striperemover.png,image_file,https://www.patreon.com/posts/stripe-remover-7760224,2017-01-13T17:17:30.000+00:00
105,7770847,"Clovis' Nightmare","Clovis seems to be having one of those ""forgot your pants"" dreams. And apparently his worst nightmare is... being hit on by Zen? Suggested by TwokindsFan!<p><br></p><p><br></p>",clovisnightmarev2.png,image_file,https://www.patreon.com/posts/clovis-nightmare-7770847,2017-01-14T19:25:26.000+00:00
106,7778825,"Flora's Revenge","Eric's now on the receiving end of the paintbrush, suggested by FrDraw!<p><br></p><p>♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>!</p>",florasrevenge.png,image_file,https://www.patreon.com/posts/floras-revenge-7778825,2017-01-15T16:48:13.000+00:00
107,7788792,"Sythe and Nibbly: The Parody Legacy","Sythe and Nibs cosplay as Jak and Daxter, suggested by Chris Thayer!<p><br></p><p>While I was never a huge fan of platformers back in the day (Mario notwithstanding) I do remember enjoying the first Jak and Daxter quite a bit. I never did get around to playing any of the sequals. Perhaps I'll revisit the series one day.</p><p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>!</p><p><br></p>",jakndaxterv2.png,image_file,https://www.patreon.com/posts/sythe-and-nibbly-7788792,2017-01-16T16:56:25.000+00:00
108,7799572,"Sneak Attack!","Flora pounces Trace, suggested by NiWo21k!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",pouncefail.png,image_file,https://www.patreon.com/posts/sneak-attack-7799572,2017-01-17T16:35:05.000+00:00
109,7810378,"Natani's Keith Pillow","Apparently the body pillow floodgates have opened, and even Natani's managed to get one, courtesy of IsraelTwokinds!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",natanikeithpillow.png,image_file,https://www.patreon.com/posts/natanis-keith-7810378,2017-01-18T17:23:10.000+00:00
110,7821602,"Flora's Collar","Turns out the Collar of Keidranification doesn't work too well on someone who's already a Keidran. Suggested by Crossbreed!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>!</p>",floracollar.png,image_file,https://www.patreon.com/posts/floras-collar-7821602,2017-01-19T18:45:27.000+00:00
111,7831066,"Wolf Lifting","Keith proves he can lift Natani, suggested by Tru6th!<p><br></p><p>  ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>!</p>",keithsostrong.png,image_file,https://www.patreon.com/posts/wolf-lifting-7831066,2017-01-20T17:06:27.000+00:00
112,7841263,"Drunk Sythe","A drunken Sythe collapes over a rocking armchair. Raine is not amused. Suggested by Foxpie!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",drunksythev2.png,image_file,https://www.patreon.com/posts/drunk-sythe-7841263,2017-01-21T18:59:02.000+00:00
113,7849382,"Basitin Spice","Alaric poses for a commercial, suggested by unstepyphoenix!<p><br></p><p> ♦ To make your own sketch suggestions and vote on color art, become a <a href=""https://www.patreon.com/bePatron?rid=983871&amp;u=544858"">patron</a>! More details can be found <a href=""https://www.patreon.com/posts/announcing-7121016"">here</a>! </p>",alaricoldspice.png,image_file,https://www.patreon.com/posts/basitin-spice-7849382,2017-01-22T17:33:26.000+00:00
